date,season
2008-02-21,404.34202044173315
2008-02-22,112.6197642356769
2008-02-23,-1286.8428756593808
2008-02-24,-1038.7800881003864
2008-02-25,-9.787604443072627
2008-02-26,249.4281741574511
2008-02-27,-34.551172847308756
2008-02-28,-106.67277825594313
2008-02-29,-510.6531129744558
2008-03-01,-1218.2371837743217
2008-03-02,-1046.9707703245547
2008-03-03,-106.87262144965014
2008-03-04,14.175982255659646
2008-03-05,-175.53151141466344
2008-03-06,146.46849303699025
2008-03-07,-171.04518225598872
2008-03-08,-1270.3813836829654
2008-03-09,-1006.394104532145
2008-03-10,105.21514344670454
2008-03-11,328.70695813317553
2008-03-12,348.18525353628894
2008-03-13,569.5998464758612
2008-03-14,289.08107890925595
2008-03-15,-610.188338720814
2008-03-16,-750.4524226211786
2008-03-17,148.58096454662385
2008-03-18,299.064745622688
2008-03-19,198.77470966759446
2008-03-20,408.1491403538281
2008-03-21,-1338.406881615242
2008-03-22,-1499.571635593973
2008-03-23,-1401.1140679131452
2008-03-24,-897.3291036895271
2008-03-25,-79.78317729843886
2008-03-26,-128.9148150303324
2008-03-27,-327.920437092924
2008-03-28,-632.7438056853294
2008-03-29,-1426.3009893397423
2008-03-30,-1297.2637568069758
2008-03-31,-357.00031205976074
2008-04-01,-186.9810524668436
2008-04-02,35.039979286639
2008-04-03,-33.703152751040115
2008-04-04,-370.3950506268285
2008-04-05,-1096.5496858860715
2008-04-06,-1157.7034825039575
2008-04-07,-288.2045607460836
2008-04-08,-262.60163383538145
2008-04-09,-286.59834739801016
2008-04-10,-456.1048226181329
2008-04-11,-433.8444095345851
2008-04-12,-1307.1522767180988
2008-04-13,-1456.574158633297
2008-04-14,-385.58383594761887
2008-04-15,-220.03019103067524
2008-04-16,-292.0139132525318
2008-04-17,-124.18681883658196
2008-04-18,-316.9738314617273
2008-04-19,-1128.1099550828883
2008-04-20,-1075.3423308895049
2008-04-21,-257.7827802904137
2008-04-22,-105.95266715846121
2008-04-23,-110.35928361002064
2008-04-24,-14.605857649219242
2008-04-25,-1038.4635562240564
2008-04-26,-1105.8563637922696
2008-04-27,-1056.474142344916
2008-04-28,66.82731520693747
2008-04-29,463.8915081251786
2008-04-30,422.0215026745613
2008-05-01,446.39442945366034
2008-05-02,-5.75882648422
2008-05-03,-733.8183206427179
2008-05-04,-615.2609487372564
2008-05-05,173.70116424349948
2008-05-06,253.56670234152026
2008-05-07,74.29470175978355
2008-05-08,279.2115886752793
2008-05-09,41.9849545829869
2008-05-10,-754.9157027227442
2008-05-11,-721.6580674787923
2008-05-12,35.19871870975505
2008-05-13,173.321002742864
2008-05-14,193.3540308852102
2008-05-15,242.83757441015035
2008-05-16,-59.297589303647946
2008-05-17,-664.1825106738162
2008-05-18,-349.9263354486867
2008-05-19,293.78050170192057
2008-05-20,382.4427655209056
2008-05-21,418.80259053238285
2008-05-22,526.7914405875268
2008-05-23,227.24203337978557
2008-05-24,-568.8747545401071
2008-05-25,-412.94671279509
2008-05-26,186.2211905701571
2008-05-27,305.14809733192317
2008-05-28,411.7573480733607
2008-05-29,544.2435725810956
